"Line","Champion","VsChampion","VsWinRate","VsTotalPlayed"
"top","akali","nasus","0.4657",1239
"top","akali","kennen","0.4829",1230
"top","akali","gangplank","0.4959",1226
"top","akali","camille","0.4766",1219
"top","akali","kled","0.4192",1145
"top","akali","wukong","0.4651",1103
"top","akali","sion","0.4642",1060
"top","akali","maokai","0.4014",984
"top","akali","lucian","0.5057",957
"top","akali","urgot","0.4587",944
"top","akali","poppy","0.4484",930
"top","akali","tryndamere","0.4773",859
"top","akali","yasuo","0.4825",858
"top","akali","viego","0.4955",781
"top","akali","rengar","0.4675",676
"top","akali","ryze","0.5041",613
"top","akali","warwick","0.4670",606
"top","akali","cho'gath","0.4891",595
"top","akali","illaoi","0.4887",577
"top","akali","quinn","0.4982",558
"top","akali","yone","0.4682",551
"top","akali","nocturne","0.4114",508
"top","akali","dr.mundo","0.4617",496
"top","akali","zac","0.5031",491
"top","akali","kalista","0.5077",457
"top","akali","singed","0.4685",397
"top","akali","pantheon","0.5040",379
"top","akali","trundle","0.4734",376
"top","akali","heimerdinger","0.4892",372
"top","akali","yorick","0.4830",352
"mid","akali","sylas","0.4898",12974
"mid","akali","zed","0.4801",9140
"mid","akali","yasuo","0.4728",8094
"mid","akali","yone","0.4905",6716
"mid","akali","leblanc","0.4826",6577
"mid","akali","katarina","0.4843",6552
"mid","akali","talon","0.4702",6242
"mid","akali","twistedfate","0.4649",4341
"mid","akali","viego","0.4780",3745
"mid","akali","xerath","0.5041",3741
"mid","akali","qiyana","0.4892",3671
"mid","akali","galio","0.4480",3670
"mid","akali","irelia","0.5470",3333
"mid","akali","pantheon","0.4655",3222
"mid","akali","vladimir","0.4696",3056
"mid","akali","ahri","0.4696",3056
"mid","akali","lucian","0.5011",2776
"mid","akali","viktor","0.4998",2669
"mid","akali","fizz","0.5148",2195
"mid","akali","lux","0.4823",1978
"mid","akali","zoe","0.4851",1907
"mid","akali","diana","0.5029",1903
"mid","akali","ekko","0.4856",1804
"mid","akali","orianna","0.5098",1732
"mid","akali","anivia","0.4850",1705
"mid","akali","kassadin","0.4796",1568
"mid","akali","rumble","0.4906",1543
"mid","akali","sett","0.4880",1295
"mid","akali","malzahar","0.4351",1271
"mid","akali","ryze","0.5237",1264
"mid","akali","renekton","0.4787",1055
"mid","akali","malphite","0.4915",1005
"mid","akali","syndra","0.5005",963
"mid","akali","jayce","0.4492",915
"mid","akali","lissandra","0.4562",844
"mid","akali","nocturne","0.5120",836
"mid","akali","annie","0.4574",798
"mid","akali","neeko","0.4842",793
"mid","akali","veigar","0.4888",761
"mid","akali","corki","0.4537",745
"mid","akali","gwen","0.5299",736
"mid","akali","cassiopeia","0.5237",695
"mid","akali","tristana","0.4707",614
"mid","akali","garen","0.5125",562
"mid","akali","azir","0.4781",525
"mid","akali","kled","0.4205",497
"mid","akali","nunu&willump","0.5287",435
"mid","akali","cho'gath","0.4812",399
"mid","akali","riven","0.4695",394
"mid","akali","mordekaiser","0.5053",376
"mid","akali","aurelionsol","0.4679",374
"mid","akali","wukong","0.4221",353
"mid","akali","zac","0.4502",331
"mid","akali","sion","0.4836",244
"mid","akali","camille","0.4929",211
"top","aatrox","sett","0.5140",13150
"top","aatrox","sylas","0.5240",9797
"top","aatrox","renekton","0.5177",8044
"top","aatrox","irelia","0.5216",7139
"top","aatrox","fiora","0.4886",6468
"top","aatrox","shen","0.4994",6384
"top","aatrox","malphite","0.4609",5804
"top","aatrox","akali","0.5231",5731
"top","aatrox","mordekaiser","0.4925",4960
"top","aatrox","darius","0.4846",4715
"top","aatrox","jayce","0.5104",4553
"top","aatrox","leesin","0.4981",4465
"top","aatrox","ornn","0.4738",4213
"top","aatrox","gwen","0.4859",4186
"top","aatrox","garen","0.4961",4009
"top","aatrox","gnar","0.5072",3908
"top","aatrox","jax","0.4994",3278
"top","aatrox","riven","0.4824",3186
"top","aatrox","volibear","0.4957",3109
"top","aatrox","wukong","0.4596",2985
"top","aatrox","camille","0.5022",2764
"top","aatrox","rumble","0.5370",2570
"top","aatrox","vladimir","0.5142",2466
"top","aatrox","vayne","0.5007",2217
"top","aatrox","kayle","0.4716",2216
"top","aatrox","kennen","0.4859",2206
"top","aatrox","kled","0.4951",2038
"top","aatrox","sion","0.4972",1967
"top","aatrox","gangplank","0.5392",1964
"top","aatrox","teemo","0.5213",1926
"top","aatrox","urgot","0.5128",1882
"top","aatrox","nasus","0.5034",1790
"top","aatrox","poppy","0.4654",1721
"top","aatrox","lucian","0.5431",1532
"top","aatrox","maokai","0.4989",1393
"top","aatrox","illaoi","0.4809",1362
"top","aatrox","tryndamere","0.5181",1299
"top","aatrox","yasuo","0.5050",1210
"top","aatrox","viego","0.5170",1209
"top","aatrox","warwick","0.4788",1153
"top","aatrox","rengar","0.5144",1075
"top","aatrox","cho'gath","0.5188",933
"top","aatrox","zac","0.4763",909
"top","aatrox","nocturne","0.4699",896
"top","aatrox","quinn","0.5217",851
"top","aatrox","ryze","0.5511",842
"top","aatrox","dr.mundo","0.5080",811
"top","aatrox","heimerdinger","0.4742",795
"top","aatrox","yone","0.5146",789
"top","aatrox","yorick","0.4771",765
"top","aatrox","singed","0.4751",724
"top","aatrox","pantheon","0.5084",712
"top","aatrox","kalista","0.5255",706
"top","aatrox","trundle","0.5139",685
"bot","aphelios","kai'sa","0.4780",6546
"bot","aphelios","ezreal","0.4724",5788
"bot","aphelios","jinx","0.4630",4099
"bot","aphelios","samira","0.4327",3649
"bot","aphelios","jhin","0.4612",2296
"bot","aphelios","caitlyn","0.4483",2108
"bot","aphelios","vayne","0.4704",1671
"bot","aphelios","tristana","0.4589",1582
"bot","aphelios","ashe","0.4323",1367
"bot","aphelios","varus","0.4535",1140
"bot","aphelios","missfortune","0.4410",1025
"bot","aphelios","lucian","0.5006",869
"bot","aphelios","sivir","0.4428",804
"bot","aphelios","kog'maw","0.4364",472
"bot","aphelios","xayah","0.5026",388
"bot","aphelios","kalista","0.5266",319
"bot","aphelios","draven","0.4582",275
"bot","aphelios","twitch","0.4563",252
"bot","aphelios","senna","0.4418",249
"bot","aphelios","swain","0.4974",191
"bot","aphelios","yasuo","0.4364",165
"bot","aphelios","tahmkench","0.4380",121
"support","alistar","thresh","0.5130",15443
"support","alistar","leona","0.4911",14914
"support","alistar","senna","0.4669",9524
"support","alistar","lulu","0.4869",8902
"support","alistar","nautilus","0.5230",8851
"support","alistar","blitzcrank","0.5093",8714
"support","alistar","xerath","0.5066",6315
"support","alistar","lux","0.4933",4934
"support","alistar","pyke","0.5185",4845
"support","alistar","yuumi","0.5473",4831
"support","alistar","morgana","0.4890",4135
"support","alistar","maokai","0.4990",3425
"support","alistar","galio","0.5127",3349
"support","alistar","sett","0.5684",3239
"support","alistar","pantheon","0.5695",3136
"support","alistar","rell","0.5404",3011
"support","alistar","karma","0.5099",2832
"support","alistar","swain","0.4897",2191
"support","alistar","rakan","0.5133",1837
"support","alistar","soraka","0.5102",1821
"support","alistar","shaco","0.4972",1816
"support","alistar","zyra","0.4758",1778
"support","alistar","zilean","0.4736",1742
"support","alistar","brand","0.4982",1710
"support","alistar","janna","0.4726",1625
"support","alistar","seraphine","0.5313",1391
"support","alistar","braum","0.5153",1341
"support","alistar","bard","0.4871",1199
"support","alistar","vel'koz","0.4616",1133
"support","alistar","gragas","0.5104",1058
"support","alistar","nami","0.5183",930
"support","alistar","shen","0.5324",834
"support","alistar","poppy","0.5100",753
"support","alistar","neeko","0.4977",643
"support","alistar","taric","0.5266",640
"support","alistar","zac","0.4772",637
"support","alistar","sona","0.5196",587
"support","alistar","veigar","0.4788",566
"support","alistar","anivia","0.4913",403
"mid","annie","sylas","0.5508",1113
"mid","annie","zed","0.5037",935
"mid","annie","katarina","0.5482",923
"mid","annie","yasuo","0.5448",916
"mid","annie","yone","0.5461",824
"mid","annie","akali","0.5426",798
"mid","annie","leblanc","0.5541",740
"mid","annie","talon","0.5261",614
"mid","annie","xerath","0.5132",493
"mid","annie","twistedfate","0.5506",425
"mid","annie","ahri","0.5547",393
"mid","annie","viktor","0.5143",385
"mid","annie","qiyana","0.4974",378
"mid","annie","lucian","0.6247",373
"mid","annie","galio","0.4766",363
"mid","annie","pantheon","0.4986",363
"mid","annie","viego","0.5226",354
"mid","annie","irelia","0.5931",317
"mid","annie","zoe","0.6220",291
"mid","annie","vladimir","0.5000",280
"mid","annie","fizz","0.5263",266
"mid","annie","orianna","0.5168",238
"mid","annie","lux","0.5177",226
"mid","annie","anivia","0.5111",225
"mid","annie","ekko","0.4977",217
"mid","annie","diana","0.4896",192
"mid","annie","kassadin","0.5238",168
"mid","annie","syndra","0.5548",155
"mid","annie","rumble","0.4800",150
"mid","annie","malzahar","0.5476",126
"mid","annie","neeko","0.4602",113
"mid","annie","ryze","0.5586",111
"mid","annie","malphite","0.4727",110
"mid","annie","sett","0.4020",102
"mid","annie","nocturne","0.5568",88
"mid","annie","veigar","0.4881",84
"mid","annie","corki","0.5488",82
"mid","annie","tristana","0.5000",80
"mid","annie","gwen","0.6962",79
"mid","annie","cassiopeia","0.5000",78
"mid","annie","jayce","0.5844",77
"mid","annie","lissandra","0.6842",76
"mid","annie","renekton","0.5738",61
"mid","annie","azir","0.5738",61
"mid","annie","garen","0.5254",59
"mid","annie","nunu&willump","0.6296",54
"mid","anivia","sylas","0.5139",2378
"mid","anivia","zed","0.5188",2371
"mid","anivia","yasuo","0.5328",1832
"mid","anivia","akali","0.5150",1705
"mid","anivia","katarina","0.4928",1664
"mid","anivia","yone","0.5302",1605
"mid","anivia","talon","0.5091",1538
"mid","anivia","xerath","0.4743",1518
"mid","anivia","leblanc","0.5247",1456
"mid","anivia","viktor","0.4992",1222
"mid","anivia","twistedfate","0.5109",1147
"mid","anivia","qiyana","0.5077",971
"mid","anivia","lucian","0.5599",927
"mid","anivia","irelia","0.5553",886
"mid","anivia","ahri","0.5077",839
"mid","anivia","pantheon","0.4962",786
"mid","anivia","vladimir","0.5663",784
"mid","anivia","viego","0.5026",760
"mid","anivia","galio","0.4755",755
"mid","anivia","fizz","0.4779",701
"mid","anivia","zoe","0.5473",645
"mid","anivia","orianna","0.5154",617
"mid","anivia","lux","0.5323",588
"mid","anivia","ekko","0.5186",511
"mid","anivia","kassadin","0.5201",473
"mid","anivia","diana","0.5096",469
"mid","anivia","corki","0.4687",399
"mid","anivia","syndra","0.5480",396
"mid","anivia","rumble","0.5553",389
"mid","anivia","malzahar","0.5134",374
"mid","anivia","ryze","0.5460",337
"mid","anivia","sett","0.4659",279
"mid","anivia","cassiopeia","0.5057",263
"mid","anivia","veigar","0.5391",230
"mid","anivia","neeko","0.5789",228
"mid","anivia","nocturne","0.5467",225
"mid","anivia","annie","0.4889",225
"mid","anivia","malphite","0.5495",222
"mid","anivia","lissandra","0.4954",216
"mid","anivia","tristana","0.5047",212
"mid","anivia","renekton","0.5407",209
"mid","anivia","jayce","0.5049",204
"mid","anivia","azir","0.5026",195
"mid","anivia","gwen","0.5263",190
"mid","anivia","garen","0.4878",123
"mid","anivia","aurelionsol","0.5167",120
"mid","anivia","nunu&willump","0.6250",104
"mid","anivia","kled","0.4457",92
"mid","anivia","wukong","0.5341",88
"mid","anivia","zac","0.5122",82
"mid","anivia","cho'gath","0.5488",82
"mid","anivia","mordekaiser","0.5732",82
"mid","anivia","riven","0.4605",76
"mid","anivia","sion","0.4839",62
"mid","anivia","camille","0.5294",51
"support","anivia","thresh","0.5193",803
"support","anivia","senna","0.4809",603
"support","anivia","leona","0.4812",586
"support","anivia","lulu","0.5268",560
"support","anivia","xerath","0.4685",444
"support","anivia","nautilus","0.4617",431
"support","anivia","lux","0.5302",430
"support","anivia","blitzcrank","0.4679",421
"support","anivia","alistar","0.5087",403
"support","anivia","yuumi","0.5097",308
"support","anivia","morgana","0.5207",290
"support","anivia","pyke","0.5336",238
"support","anivia","maokai","0.4431",167
"support","anivia","galio","0.4903",155
"support","anivia","karma","0.5197",152
"support","anivia","soraka","0.4681",141
"support","anivia","brand","0.5489",133
"support","anivia","pantheon","0.5115",131
"support","anivia","zyra","0.4923",130
"support","anivia","swain","0.4615",130
"support","anivia","sett","0.5512",127
"support","anivia","rell","0.5439",114
"support","anivia","shaco","0.4273",110
"support","anivia","seraphine","0.4904",104
"support","anivia","zilean","0.4808",104
"support","anivia","bard","0.5275",91
"support","anivia","janna","0.5116",86
"support","anivia","rakan","0.5526",76
"support","anivia","nami","0.4384",73
"support","anivia","vel'koz","0.3906",64
"support","anivia","veigar","0.4600",50
"bot","ashe","ezreal","0.5264",18357
"bot","ashe","kai'sa","0.5190",17766
"bot","ashe","jinx","0.5142",11280
"bot","ashe","samira","0.5081",9553
"bot","ashe","jhin","0.4856",8544
"bot","ashe","caitlyn","0.5159",8002
"bot","ashe","vayne","0.5090",5470
"bot","ashe","tristana","0.4963",4959
"bot","ashe","varus","0.5094",3830
"bot","ashe","missfortune","0.4974",3215
"bot","ashe","sivir","0.4998",3053
"bot","ashe","lucian","0.5379",2759
"bot","ashe","aphelios","0.5677",1367
"bot","ashe","kog'maw","0.5082",1214
"bot","ashe","xayah","0.5371",1091
"bot","ashe","kalista","0.5552",1086
"bot","ashe","twitch","0.4717",829
"bot","ashe","senna","0.5383",823
"bot","ashe","draven","0.5098",716
"bot","ashe","yasuo","0.5098",561
"bot","ashe","swain","0.5094",479
"bot","ashe","tahmkench","0.5260",289
"top","yasuo","sylas","0.5095",1639
"top","yasuo","sett","0.4367",1342
"top","yasuo","aatrox","0.4950",1210
"top","yasuo","renekton","0.4598",994
"top","yasuo","irelia","0.5390",859
"top","yasuo","akali","0.5175",858
"top","yasuo","gnar","0.5199",652
"top","yasuo","shen","0.4292",650
"top","yasuo","malphite","0.4366",607
"top","yasuo","leesin","0.4740",538
"top","yasuo","gwen","0.4904",520
"top","yasuo","garen","0.4544",515
"top","yasuo","ornn","0.4833",509
"top","yasuo","darius","0.4931",505
"top","yasuo","mordekaiser","0.4714",490
"top","yasuo","fiora","0.4444",477
"top","yasuo","jayce","0.4922",451
"top","yasuo","kayle","0.5221",408
"top","yasuo","teemo","0.5333",405
"top","yasuo","vladimir","0.5154",390
"top","yasuo","riven","0.4149",376
"top","yasuo","jax","0.4890",364
"top","yasuo","vayne","0.5234",363
"top","yasuo","rumble","0.4986",355
"top","yasuo","volibear","0.4573",293
"top","yasuo","nasus","0.4364",291
"top","yasuo","kennen","0.4773",264
"top","yasuo","lucian","0.5219",251
"top","yasuo","camille","0.4400",250
"top","yasuo","heimerdinger","0.6083",217
"top","yasuo","gangplank","0.4931",217
"top","yasuo","wukong","0.4660",206
"top","yasuo","sion","0.4301",186
"top","yasuo","kled","0.4728",184
"top","yasuo","urgot","0.5082",183
"top","yasuo","illaoi","0.5084",179
"top","yasuo","viego","0.4148",176
"top","yasuo","yone","0.5174",172
"top","yasuo","poppy","0.4702",168
"top","yasuo","ryze","0.6168",167
"top","yasuo","tryndamere","0.5394",165
"top","yasuo","quinn","0.5616",146
"top","yasuo","kalista","0.4853",136
"top","yasuo","maokai","0.4848",132
"top","yasuo","warwick","0.5000",124
"top","yasuo","dr.mundo","0.5806",124
"top","yasuo","rengar","0.4050",121
"top","yasuo","cho'gath","0.4711",121
"top","yasuo","zac","0.4519",104
"top","yasuo","pantheon","0.4757",103
"top","yasuo","yorick","0.5474",95
"top","yasuo","nocturne","0.4382",89
"top","yasuo","trundle","0.3947",76
"top","yasuo","singed","0.4079",76
"mid","yasuo","zed","0.5016",10854
"mid","yasuo","sylas","0.5194",9686
"mid","yasuo","akali","0.5272",8094
"mid","yasuo","yone","0.5091",7601
"mid","yasuo","katarina","0.5202",6786
"mid","yasuo","talon","0.4871",6219
"mid","yasuo","leblanc","0.5117",5536
"mid","yasuo","viego","0.4637",4529
"mid","yasuo","pantheon","0.4663",4523
"mid","yasuo","xerath","0.5172",4157
"mid","yasuo","twistedfate","0.5703",3526
"mid","yasuo","irelia","0.5510",3276
"mid","yasuo","qiyana","0.5227",3243
"mid","yasuo","ahri","0.5094",3233
"mid","yasuo","renekton","0.4815",3213
"mid","yasuo","vladimir","0.5008",3139
"mid","yasuo","lucian","0.5446",3059
"mid","yasuo","viktor","0.4990",2870
"mid","yasuo","fizz","0.5088",2663
"mid","yasuo","galio","0.4925",2593
"mid","yasuo","zoe","0.5417",2016
"mid","yasuo","sett","0.4535",1967
"mid","yasuo","lux","0.5248",1913
"mid","yasuo","orianna","0.5329",1901
"mid","yasuo","anivia","0.4672",1832
"mid","yasuo","diana","0.5109",1828
"mid","yasuo","rumble","0.4953",1714
"mid","yasuo","ekko","0.4904",1674
"mid","yasuo","malphite","0.4774",1613
"mid","yasuo","garen","0.4972",1233
"mid","yasuo","nocturne","0.4409",1227
"mid","yasuo","malzahar","0.4932",1182
"mid","yasuo","ryze","0.5895",1162
"mid","yasuo","syndra","0.5580",1052
"mid","yasuo","kassadin","0.5174",1007
"mid","yasuo","annie","0.4552",916
"mid","yasuo","jayce","0.5149",909
"mid","yasuo","gwen","0.5326",905
"mid","yasuo","lissandra","0.5170",880
